,text
240,Has anybody checked in on Vince Carter? Dude is in that age range for #coronavirus so someone should prolly swing b… https://t.co/7sEmsAuraX
241,"CAN SOMBODY JUST PLEASE CANCEL WORK? 

#coronavirus @realDonaldTrump #CoronaVirusUpdate"
242,"Welp, they've locked down the assisted living facilities and care centers here in town....uh oh.....#coronavirus"
243,"""Facts &amp; evidence dictate that mass gatherings should *not* take place. We MUST bring down rates of new infection o… https://t.co/x6qUrsXbU4"
244,"Coronavirus chart: Canceled events and self-quarantines save lives by “flattening the curve” - Vox
#FlattenTheCurve… https://t.co/fKu5KlfOaB"
245,"How and When to Wash Your Hands (The Right Way)

#COVID19 #Covid_19 #coronavirus #handsoap #WashYourHands

https://t.co/1Bz3zciDwb"
246,@BetsyDeVosED @realDonaldTrump @BetsyDeVosED This is your first tweet about the #coronavirus? #DoYourJob
247,Watch those in Hollywood / The Vatican who are claiming to be SICK...! #YouKnowTheVibes #CoronaVirus #COVID19 #QAnon
248,As I said weeks ago! Everyone will get now thanks to Trump over 2% will die! That’s 5 million Americans! Think abou… https://t.co/idxgbeewqv
249,I’ve been collecting chipotle napkins for years for this very situation... #coronavirus
250,This guy on the train is eyeing my Trader Joe’s bags. #coronavirus
251,Your more likely to get killed by a drunk driver than the #coronavirus that’s the real epidemic #CoronavirusPandemic #FakeNews
252,5G War with China then Iran War at the brink. All of a sudden this Virus comes in distroy China and then Iran. Some… https://t.co/M3Gj8apvBi
253,"Schools closing? 20 free online schooling resources for your kids #SchoolClosed #coronavirus 

https://t.co/JY3nXwSy29"
254,Laying another marker. Nascar will be cancelled by Monday #coronavirus #DFS #Nascar
255,US - Florida: Walt Disney World in Orlando closing thru end of March https://t.co/H1LXwlgjLK h/t Shiloh… https://t.co/IHAaC36zo8
256,"I've assigned #coronavirus to the GTFO region of my #NCAATournament bracket. 

Here's hoping for an early knockout."
257,Not a square to spare. #COVID19 #coronavirus #StopTheMadness @laulaurlaurie https://t.co/8MdHhsBxZR
258,"PSA:  Kenneth Copeland cannot remove the #coronavirus through the TV.  However, he can remove your cash from your w… https://t.co/b176WqKV94"
259,Where is he hiding ??   #CoronavirusPandemic #trumpissick #coronavirus #TrumpVirus #TrumptheWorstPresidentEVER… https://t.co/95NgrBkJuo
260,@JoeBiden Wrong. Isolation is a proven strategy to fight #CoronaVirus. Look at China's number of new cases today.… https://t.co/ri6zsPPBU9
261,Just lost $350 due to Coronavirus. Here is my response. Help: Cash App $MarinaAmdream. Stay well. #CoronaOutbreak… https://t.co/AobuSICY1b
262,@ewarren We’re having a severe #PublicHealthFailure by the #CDC &amp; #TrumpAdministration w #Incompetent… https://t.co/0jkOJ4nFXK
263,".@SpeakerPelosi: This evening, after much deliberation, we are near to a bipartisan agreement subject to an exchang… https://t.co/Aj5FQh2KB3"
264,"I’m not saying Trader Joe’s has no food, but my end of days is looking like smoked trout &amp; cookie butter.… https://t.co/GAfcnmxbXh"
265,The #coronavirus panic is dumb? https://t.co/rDmzSjJmQO
266,"Apolitical Comment

This is what happens when government censorship has to make the outbreak worst to where it is n… https://t.co/rI6fz6Qh0A"
267,Can somebody educated provide me with a response why COvid-19 is such a big deal and why I should care?  The data a… https://t.co/JZF4VVcMFE
268,@Alyssa_Milano America remember the Democrats motto “never let a good crisis go to waste” America deserves better t… https://t.co/dmJN8Tc6Kb
269,@tiffchanteuse And here’s this jerk selling sanitizer on market place. I count at least 12 cases in he pictures.… https://t.co/ytQqrmO9mn
270,Justin Trudeau’s wife Sophie Gregoire Trudeau has tested positive for #coronavirus  the prime minister's office con… https://t.co/XfTeZlTU5b
271,@HBO it would be pretty sweet of y’all to drop @westworld in one shot and give the world a little joy during… https://t.co/k3VIIfmCpW
272,I'm so upset right now. My Disneyland field trip has been canceled. I spent two years in a class I didn't like to g… https://t.co/2EvmZdruAC
273,I totally understand the @ChiShuffle needed to make this responsible decision. I’ll run a hard 8K here at home in… https://t.co/HVsMCCI7Vo
274,It's time for China to dispatch their medical staff and equipment to EU nations as their own patients decreased.  T… https://t.co/C6lpMyJFMZ
275,We have released a statement in regards to COVID-19. Thank you for your continued support of Katie's Cup during thi… https://t.co/kxdHuIFnvR
276,"#coronavirus is not a joke,its been rough 3 months..stay safe and god bless us all..😇🙏"
277,When there aren’t any sports on and your wife is replaying the game like it was on yesterday #coronavirus https://t.co/pY5WHSi2dR
278,@MayorOfLA &amp; @austinbeutner it's on YOU if #coronavirus accelerates like wildfire in LA for keeping LAUSD open when… https://t.co/BUEICfVrNa
279,@jennyrachelpal @DonaldJTrumpJr @DailyCaller You are a liar!!! The #coronavirus has not been  infecting people outs… https://t.co/OyP6pLwPyO
280,#coronavirus Is on tour humoonnn
281,Serious question: is the #coronavirus causing the shits? I mean no toilet tissue on the shelves 🙄 come tf on now
282,"Another day comes, another day the #auspol media is annihilating the stock market. Reporting EVERY case of… https://t.co/fsSBzLX1du"
283,A new study suggests the #coronavirus can remain in the air up to 3hrs &amp; on surfaces for up to 3 days. (Via… https://t.co/uyrQJdk4a5
284,"For everyone asking:

I've decided not to run for Nevada State Assembly. Unlike literally everyone else on the ball… https://t.co/oLbVX9GJIo"
285,With all this #coronavirus going around I think it’s best that we shorten the 5 second rule to 3 seconds until further notice
286,"Ontario Closing All Schools for COVID-19
#sault #saultnews #news #politics #onpoli #cdnpoli #northernontario… https://t.co/0wsOsNOVep"
287,"Joining (with all the caveats) @drsanjaygupta and @andersoncooper for @cnn Global Town Hall, in 2nd hour, to answer… https://t.co/JDmMwT455S"
288,This happens in #Mexico. #Lopez government orders health institutions to cover up #Coronavirus cases.… https://t.co/iySqYzrVRF
289,Word on the street is they gonna put the world in quarantine. #coronavirus #Corona #COVID19
290,I'm fear we may see another wave of celebrity deaths in the near future due to #coronavirus.
291,"From the @TorontoStar 
#COVID19 #coronavirus https://t.co/tpncnmsyOR"
292,"1. Drinks lots of fluids 🍼
2. Diet: Fruits 🍉&amp; Vegetables 🍅 
3. Workout: Push ups &amp; Sit Up’s from the comfort of 🏡… https://t.co/920yZ1WLMs"
293,All I know is that I can't take #coronavirus home to my little sister and my immunocompromised father. That is why… https://t.co/QaHodFnmWZ
294,"Asian stocks portray the coronavirus carnage, NIKKEI inches closer to -10% https://t.co/GH7QMv94j7 #Asia #Equities… https://t.co/ArPL9nFWEI"
295,The Trump Administration does not want the public to know how many people have the #coronavirus. They believe it wi… https://t.co/zidkfpuZKY
296,"Both #Disneyland &amp; #DisneyWorld closed for #business due to #coronavirus 

#CheerWorlds2020 might not happen?☹️"
297,@ coronavirus this isn’t what I meant when I said that I wanted school to be over #coronavirus
298,"This worries me; we have a huge homeless community in the US who are absolutely vulnerable to #Coronavirus, and as… https://t.co/VR0cZawc03"
299,They knew #coronavirus https://t.co/kZrpo5EnpA
300,@FlyFrontier Beautiful #SCAM @FlyFrontier  #COVID-19  #coronavirus  Build a cheap antiquated website that requires… https://t.co/xIj2Wl3HyB
301,Bottom line- if #coronavirus was an existential threat- partisanship would have evaporated. The politicization and… https://t.co/NjlRMElIL0
302,Why the #coronavirus is different from flu and warrants major action https://t.co/MgoerATVcO
303,#Coronavirus update: Prime Minister Trudeau’s wife has tested positive. All signs point to the PM himself having hi… https://t.co/j5BJZtOBg2
304,I KNOW THERES GOTTA BE SOMEONE ON THIS APP THAT HAS GOTTEN THE #coronavirus &amp; RECOVERED .. SPEAK UP LETS HEAR ABOUT YOUR EXPERIENCE!
305,"My prediction for the most popular #weddingfavor of 2020 is... hand sanitizer. 🤲🏼
 
#coronavirus https://t.co/QA9byuigD9"
306,"The prime minister of Canada's 🇨🇦 wife, Sophie Trudeau, has tested positive for #COVID19 #coronavirus. I wish her a… https://t.co/nbtLRmoCR9"
307,"In China first and Italy now, doctors are using ROCHE ""Tocilizumab"" to treat severe cases of coronavirus. Recovery… https://t.co/FWFoFBO426"
308,".@JohnRLottJr: Quantifying How Well the Trump Administration Is Doing on #Coronavirus

https://t.co/DxhJN8FJyd"
309,Do the best you can to keep the medically fragile among us safe. #Coronavirus #COVIDー19 #1450Community https://t.co/nyZY5gUQMz
310,"I'm curious, do we make medical masks in #Australia at all? #coronavirusaus #coronavirus"
311,DO NOT FORGET TO SANITIZE YOUR PHONE!! You can easily/safely sanitize your phone with disinfectant wipes. The Coron… https://t.co/rS4kQ01ZdU
312,Got my #Coronavirus #lockdown shopping done. Got enough material for a gallon of @eatmydustpdx . Cause I'm not eati… https://t.co/kd07eEsfk8
313,"Grocery stores in the area are getting rather crazy. 

Long lines... limiting the amount of soap or ramen you can b… https://t.co/8YM31DrLZi"
314,Ok ...People want to ignore the warnings that’s fine. It’s called Darwinism. Some of you better wake the hell up. O… https://t.co/ctdOZb77xU
315,"@thomaskaine5 @slss1419 Such a BAD ROLE MODEL. 
Trump’s ignorance was always frustrating. Now it’s lethal.
Trump an… https://t.co/RpGmvcaaAo"
316,"Despite increasingly intense competition among colleges and universities, the current crisis proves again that we’r… https://t.co/nfeJMpZaAz"
317,@piersmorgan @Lord_Sugar  #coronavirus  for your info! https://t.co/oDKBjIqYlr
318,"COVID-19 virus is speading globally. Take care of yourself and your family!

A crazy word: 病毒 (bìngdú) = Virus… https://t.co/8UYpmCJEvY"
319,"I've never been so damned happy to live in the middle of 50 acres with my power outage food stores, toiletries and… https://t.co/EECFZhcwRN"
320,"@PlanetSabine Margaritas. 5, no #coronavirus  so far. Tomorrow White Russians."
321,"Still just so disappointed. I was born in 1990, the entirety of my life that I remember, Rutgers has never had thei… https://t.co/tJw8nnXfhx"
322,"'It is a failing. Let's admit it,' Fauci says of #coronavirus testing capacity - NBC News https://t.co/ocjgyPpm19"
323,@TBtheGREAT Cash is king. Eventually the market will bounce back (unless its the apocalypse). Important question is… https://t.co/Soy908fitz
324,"Coronavirus leads to mass sports cancellations; many events 'can't be replaced,' by @Adam_Zielonka and… https://t.co/x8ZUQ92Zmo"
325,"Stay safe this season, trainers. If there’s a situation where you can not wash your hands, please keep hand sanitiz… https://t.co/q3G4Dwa1O7"
326,Guidelines re #coronavirus for the #PeoriaDiocese https://t.co/bHD3yvor6z
327,@NZStuff Who is running the country - Jacinda or the #Coronavirus Committee?  She doesn't seem to want to take resp… https://t.co/75KIKc6gES
328,"Walmart is cleaned out. These are the times we live in. #coronavirus #beavisandbutthead #cornholio @ Perry, Ohio https://t.co/9NE0fqrkNB"
329,Remember the good ol' days when everyone was freaking out about the @FortniteGame Blackout? #2019 #Fortnite… https://t.co/em4q6rWJh5
330,"""Coronavirus: Events and tournaments worldwide suspended"" #Coronavirus https://t.co/FKGQgzIdus"
331,"With all that's happening, stay indoors and check my new tutorial on how to make textures on #customfigures, live n… https://t.co/vOfaJnn8Bt"
332,@ChaseSupport how can I cancel a flight?!? As a #chasesapphirereserve member I expect to be able to cancel a bookin… https://t.co/KLvrZsn14A
333,"@sydney_mannn Everyone is inside for the #coronavirus , good time to vote on your poll"
334,Shit will hit the fan frfr the moment they close the LCBO due to the #coronavirus 😵😵😵
335,Watch: Hundreds Of Wild Monkeys Take Over Thai City After Coronavirus Scares Tourists Away https://t.co/pERsVWuMYv… https://t.co/N6QRk13Hlx
336,Wake me up when #coronavirus ends
337,Twimc #coronavirus worldwide realtime counter livestream https://t.co/pevrGAypuI (don't pretend to encourage the co… https://t.co/lzfQBM5Uif
338,Morning services at my in-law's synagogue have been canceled until further notice. This decision  was made after mu… https://t.co/6ev89aWmAD
339,"#CoronaVirus #ohio
#MikeDeWine 
Hey Mike, how is it that a private citizen with minimal experience in virology and… https://t.co/ZNLZBbl4fV"
340,@jws_00 @RandomUTFan @toicara @TheTNHoller @cityofmborotn But we are going to sacrifice you first to the #coronavirus gods.
341,They just gone keep on saying different people testing positive from some we don’t know nothing about🤮🤣🤣… https://t.co/EP2quurehU
342,"Brazilian Press Minister Fabio Wajgarten seen on the right of U.S. Pres. Trump, tested pos....… https://t.co/aS1qw8teqx"
343,"Research team has isolated the #COVID19 virus - 
#coronavirus  https://t.co/FJUuoEXjFl"
344,"Handshakes spread #coronavirus 

Let's bring back the bow and curtsy https://t.co/4e98QK0lEU"
345,"While your prayers,God has escaped.!  When you ask for help, everyone can see there is no any God here. You have on… https://t.co/TRMRJVcuaw"
346,"Nobody:
Absolutely no one: 
Me: did you wash your hands?
#coronavirus"
347,The media is payed to spread panic and fear it’s how you as an individual perceives and takes on board such bed wet… https://t.co/LpB4eRVF5Y
348,"Instead of blaming the #USArmy, #China and #XiJinping  would be better off banning #wildlife #wetmarkets and strict… https://t.co/TZEbCoF4Tc"
349,OUR U.S.AMERICAN GESTAPO IS ACTIVELY SEEKING OUT #CORONAVIRUS PATIENTS TO THROW INTO CONCENTRATION CAMPS THIS IS GE… https://t.co/jnUgfegGSC
350,Abro hilo soundtrack #coronavirus #pandemic #COVID19mx 🤷🏻‍♂️🤷🏻‍♂️ https://t.co/4SdoL6ArhI
351,"1st presumptive case in Manitoba  - woman in her 40s who had recently traveled tp the Phillipines.

2nd &amp; 3rd cases… https://t.co/O0lLrCYYwc"
352,"In all seriousness, when will the 2020 #F1 season actually start?
🇳🇱Zandvoort?
🇲🇨Monaco?
🇦🇿Baku?
🇬🇧Silverstone?… https://t.co/VAVSHMe3DY"
353,"😆🤣This is spot on! #toiletpaper #ToiletPaperApocalypse 
#coronavirus https://t.co/o9Ac0NdIfy"
354,"@BVSDcolorado BVSD just cancelled classes, effective tomorrow through spring break. Smart move. I'm super grateful… https://t.co/PRDeO61HpM"
355,"#BoomerRemover very catchy :-)

#CoronavirusPandemic #coronavirus #COVID19 #lockdown https://t.co/W3UrQah7qb"
356,"Social Distancing game:
Take a drink every time you type ""Corona"", ""Virus"" or ""COVID"" in a group chat and send them… https://t.co/wWFLYuUBGv"
357,How will you be staying connected with family and friends during a time of social distancing? #CoronaVirus #COVID19… https://t.co/PR6YJxWmlQ
358,#coronavirus there are no test kits because trump’s trying to keep the numbers down by not testing. He’s unspeakabl… https://t.co/lU2jZIVUcB
359,Coronavirus be cancelling everything but my bills 💀#coronavirus #CancelEverythingNow #toronto #canada #lockdown… https://t.co/MBlnh9fCLY
360,@LindseyGrahamSC I bet @realDonaldTrump has #Coronavirus
361,EXCUSE ME ... my favorite beer has been defamed! I’m having one now @corona I’m lacking a lime... DOES ANYONE HAVE… https://t.co/IkTGzvrC3k
362,@mrctv The media seems more concerned that the #coronavirus is evidently Oriental and is not of Black or Caucasian… https://t.co/kUsFHfKKh0
363,I was a germaphobe before it was cool #CoronavirusPandemic #Covid_19 #CoronaOutbreak #coronavirus #COVID19 #Corona
364,"How’s the tourism promotion going @ScottMorrisonMP?

Your governments handling of the #coronavirus and this event h… https://t.co/6YOjE8VhHp"
365,"@SethAbramson Read this #Trump supporters,  he's trying to con everyone and all he's doing is killing people for do… https://t.co/tFAROfuJRj"
366,"Did you say, TP? #CoronavirusPandemic #CoronaOutbreak #CoronaVirusUpdate #coronavirus #Corona https://t.co/ea2w3FBam5"
367,"@DeanMichaelHor1 South Korea with a p[opulation of just under 52 million has had  7,869 reported cases of… https://t.co/LOiOZ8niVJ"
368,"@Ez4u2say_Janis Jared's speed reading five books on the subject of #CoronaVirus. I'm sure he'll be an ""expert"" on i… https://t.co/EqpPOTE5lk"
369,"@ChelseaFC Can't believe even a 20 year olds are getting affected by #coronavirus 
All prayers to Callum and his family ❤"
370,"Singapore's prime minister has been remarkably up front with Singaporeans since the #coronavirus broke out, but he… https://t.co/f6SEqnxVgf"
371,"Sports might be canceled, but guess what's not? Every episode of Real Housewives ever on @hulu. @BravoTV #coronavirus"
372,"#Qatar announced on Thursday the closure until further notice of all cinemas, theaters, gyms, kids areas and museum… https://t.co/5XuMk4ryRv"
373,"I was going to stream tonight, really, but instead I had to go #coronavirus shopping. Really. It was nuts. Everybod… https://t.co/or2TTBIzVQ"
374,My new deodorant surely this will protect me from all germs and viruses #coronavirus https://t.co/AXL51uxNiX
375,"Grim news after Grim news 

Anyone got any information ... Even if it's something, on how a vaccine is coming along… https://t.co/F4QvBtyAcR"
376,Charles Barkley announced he is ill and have self-quarantined himself and awaiting the results of his Coronavirus t… https://t.co/D0tHxNLlZt
377,"Yo @BarackObama where you at? I need you, Colin Powell to put y’all heads together and come end this #COVID19… https://t.co/vc5wBwfkGc"
378,"@lhmandetta All schools, colleges and childcare facilities to close from tomorrow says Taoiseach @LeoVaradkar in an… https://t.co/ZcHq5AzxUi"
379,"@JoyAnnReid @kasie Yes, why does the #coronavirus bill have anything related to abortion in it? Hello @SpeakerPelosi ?"
380,"Public events canceled at several McHenry County school districts 
#Illinois #coronavirus  https://t.co/N8p8Fk5hh9 via @nwherald"
381,I stated on here a while back that eventually something would be brought about to bring a basic halt to internation… https://t.co/lcDmk4LI99
382,"Just a coincidence?

#ChinaCoronaVirus #ChinaVirus #ChinaCorona #China_is_terrorist #chinazi #ChinaLies #ChinaWuhan… https://t.co/GWAFVGrt4I"
383,"@WFKARS @chrislhayes and you’re a pediatrician, we treat our children just lovely 😞
#coronavirus 

TEST TEST TEST
WHERE ARE THE TESTS"
384,#coronavirus my aunt went today to buy toilet paper and it’s gone https://t.co/yeCBbBLK2u
385,"We all need these. #SocialDistancing Video via: abc news
#coronavirus #nyccoronavirus
#pandemia #macron20h… https://t.co/tSzkLPYxgx"
386,This is why @DaveRamsey says you need to try to save at least 6 months living expenses. #coronavirus
387,"We almost got into WW3 with Iran, then Kobe Bryant and now #CoronaVirus ... 
Can we just cancel #2020 ❓❓❓"
388,"My daily quarantine journal from Italy - Day 5
#Quarantine #Quarantined #ItalyCoronavirus #coronavirus 
https://t.co/2DGTMrkkUK"
389,"Boxing right now... 😔 
#CoronaVirus https://t.co/ltaraGeQad"
390,"Turned on ESPN to watch SportsC...errrr.....to watch Center, I suppose. #coronavirus #Corona"
391,"WDW is closing at the end of the day Sunday March 15 because of the  coronavirus outbreak.
Rest assured that we are… https://t.co/Lbw1MhBs8P"
392,"#Breaking: 
Justin Trudeau’s wife has tested positive for the #coronavirus - (@ap)"
393,Travel changes happening amid coronavirus #Coronavirus https://t.co/OBSAJW3tyd
394,My daughter’s cat is so demanding. #coronavirus #WorkFromHome #cats https://t.co/pANXtv7ML9
395,@nicekicks If the #coronavirus was a shoe
396,"@marcorubio @SenRickScott Urgent, protect public health by passing the #FamiliesFirst #Coronavirus Response Act, wh… https://t.co/jl2Kpbz2Tx"
397,When I was younger my brother and I would save money by eating egg salad sandwiches from Togo's Sandwich shop and t… https://t.co/4t8vgGf2QO
398,#india is setting up 1 million hospital #icu beds and 1 milliomn testing kits in a week #coronavirus https://t.co/uyvH4XCgea
399,".@Albertsons too?! Come on !
#coronavirus #toiletpaper https://t.co/uTtIbUnBio"
400,"PMO says Prime Minister Justin Trudeau is in good health with no symptoms, but will be in isolation for 14 days.… https://t.co/Z0ZUMZncDk"
401,@kayleighmcenany That is a lie. And my Mom was just admitted to a large hospital and her doctor said THEY HAVE NO T… https://t.co/0LnigJUwuQ
402,I go to sleep at night and my dreams are more normal/believable than what’s happening right now #coronavirus
403,"BREAKING: JUST IN:

Disneyland in California will close due to #Coronavirus, only the 4th time in the park's histor… https://t.co/mnSYeJsNLV"
404,Bruh should I be scared of the #coronavirus or are people being extra???
405,"It seems that this will be the year in which you can learn that language, read this book, write that article, learn… https://t.co/d7LuZmZm9m"
406,"Maybe @ladygaga will release her album sooner because of the #coronavirus? Please, sis 😘"
407,The main palace and other offices at #Malacañang underwent cleaning and disinfection on Thursday as part of precaut… https://t.co/4Fk5CXpKGh
408,@Kris_Sacrebleu We are so sorry! @VP @CDCgov @CDCDirector continue to lie while more families like yours are suffer… https://t.co/TEaUvfaf8i
409,"41 deaths in the U.S. due to #coronavirus more 1,600 cases. Nation braces for mass disruptions to daily life as virus spreads."
410,"In suburban Los Angeles, a mother wonders whether anyone will show up for her son's bar mitzvah. How efforts to slo… https://t.co/ruGzlpz7nQ"
411,Does Mitch McConnell deserve to get the #coronavirus? https://t.co/D41Z2dSvw8
412,"This virus is scary, but remember that this is not the first time we have faced adversity. Stay strong, Stay Health… https://t.co/4JQAON5asZ"
413,"Please take care of your mental health needs during this crisis
 #coronavirus #COVIDー19 #CoronavirusPandemic… https://t.co/mT383NIU2L"
414,"""Coronavirus: Events and tournaments worldwide suspended"" #Coronavirus https://t.co/BIheijTte2"
415,"For every action, there is a cause and effect.  Supply chains will be disrupted and replacement solutions will emer… https://t.co/Z2MVCRGbKY"
416,I’m not really understanding this toilet paper craze. Just wash your asses you dirty dogs. #coronavirus
417,"It only took canceling sports to get straight people to wake up and care about a pandemic? Never would have guessed... 🙄
#coronavirus"
418,Baby Shark Live on Sunday in Omaha has been postponed. Please send thoughts and prayers to my daughter #coronavirus
419,@TitusOReily Why the fuck would you delay the start? That would indicate things are going to get better sometime so… https://t.co/RB3zbYRET5
420,"@TheConnorCain @ohgodits_ste @cesc4official @bunionboy2011 Connor, with respect. The government needs to fully publ… https://t.co/aShW5t6X5U"
421,"I live in Detroit. My kids' school just closed...indefinitely. WHAT THE FUCK!!! Also, i JUST put them to sleep 😢#Coronavirus #TheRoni"
422,With all this #coronavirus chaos erupting nationwide... at least your life coach can keep you chill 😌. STRESS LESS… https://t.co/u6ho9PwTBf
423,"BREAKING: SOPHIE TRUDEAU, wife of Canadian Prime Minister, Justin Trudeau tests POSITIVE for #coronavirus #COVID19… https://t.co/qlB4INdVi8"
424,"Well, looky, looky what @SpeakerPelosi tried to sneak into a #coronavirus spending bill. #Abortion funding from tha… https://t.co/GKZV9abh6k"
425,Oh. Nope. #Covid_19 #DatRona #coronavirus #CoroNOPE https://t.co/G0heiMbUJ7
426,This shit is only fear mongering. #coronavirus #mobmentality
427,"3 things that haven’t been canceled due to COVID-19

•SCHOOL
•SCHOOL
•SCHOOL

#coronavirus"
428,"San Francisco is not going to be fun.
Wait til (/if) real testing begins there.

#coronavirus… https://t.co/ttk2r1Reit"
429,If you want to know what Trump really thinks about the #coronavirus Dana White just let you know loud and clear https://t.co/nDrxzgwiwM
430,By far the best and most compelling analysis I’ve read on #Coronavirus. Long but worth reading. TLDR: begin social… https://t.co/Kei5RfYwSQ
431,"While the Federal Government healthcare system has failed us, outside organizations are stepping up. Good thing the… https://t.co/yAT9HROg1l"
432,@SpeakerPelosi has worked harder than any #Democrat or #Republican in #congress to fight the #coronavirus… https://t.co/tETib0qAIT
433,Bro...isn’t this the flu but in a different form. It’s not like it’s the Ebola or something. Dammit man #coronavirus
434,This is fuckin ridiculous I'm just tryna get some milk at smart &amp; final but everyone's panic shopping #coronavirus
435,"""I think that we have to make noise. That's all we can do at this point. We don't have weeks and months, we have da… https://t.co/siZjMgY25s"
436,"""Do not call conspiracy all that this people calls conspiracy, and do not fear what they fear, nor be in dread. But… https://t.co/Rqmp1WJVEh"
437,Quarantine and chill #coronavirus
438,Can the #Covid_19 / #coronavirus cancel my bills too? They keep on coming!
439,"The wife of Prime Minister Justin Trudeau, Sophie Gregoire Trudeau, tests positive for #coronavirus, and will be in… https://t.co/qNKyMydMek"
440,"Went to grocery store. Shelves for gefilte fish and matzah totally empty. 

#coronavirus 
#Passover2020"
441,@Shehriful That's exactly what #coronavirus would say !
442,"To think!
just two months ago, all the #Democrats had to  b!tch about a phone call, collusion, and racist travel ba… https://t.co/OnQVwMW7Z9"
443,We developed this course with commonwealth Dept Health and WHO content. Specifically for the workplace.… https://t.co/3AcfhIEUNu
444,"#Coronavirus Will I get a refund on my ticket if events are cancelled? #AusGP
https://t.co/dc7ibxtX0I"
445,"This freshman class has been through a lot for not even one year at @GeorgiaSouthern:
Toxic Spill at RAC
Hurricane… https://t.co/Pix0AZmPLf"
446,Not my meme but thanks to the memer who memed it. 😂👌🏼 #meme #coronavirus #bartenderproblems https://t.co/gf2R8SBRQM
447,Two major competitors are coming together — @LiveNation and @AEG_Presents + talent agencies are forming a unified g… https://t.co/Ul5iUusPNf
448,People are determined to wipe away #coronavirus with toilet paper. https://t.co/AVJhupQaCp
449,Chelsea FC's Callum Hudson-Odoi Positive for #Coronavirus; Squad in Self-Isolation. https://t.co/vt5uSWJ7Z9
450,One thing the pandemic has shown me - turns out 20 secs is shorter than I am used to washing my hands. Never would… https://t.co/8ZYPLE6f2a
451,"Ain’t no #coronavirus in the man cave!

See y’all in 14 days! (No, I’m not infected, but best to stay safe in here!… https://t.co/94tEaUWpfn"
452,fuck i just contracted cuomovirus #cuomo #CuomoPrimeTime #cuomovirus #CoronavirusPandemic #CoronaOutbreak #coronavirus
453,@TxsleuthUSA The United States ill equipped response to COVID-19 is a pure and clear reflection of the ill equipped… https://t.co/hu5VzojTCF
454,Just went to Kroger for a snack and that was a mistake because it’s like ‘Nam out there. Lines for daysssss. #coronavirus #COVID19
455,The only one with a plan for #covid19. Maybe America will listen to her now. @ewarren #CoronavirusPandemic… https://t.co/JCSLtIGYLc
456,"Are you noticing an increase in your level of anxiety!  Breathe with me!!!
❤️
🙏🏼
#breathe #presentmoment… https://t.co/tCNmBHPl8Y"
457,what are the odds of @MagicJohnson catching and beating the #coronavirus ?
458,"#coronavirus update:
  
Sophie Gregoire, wife of Canadian PM Justin Trudeau tests + for #COVID19 

Trudeau remains… https://t.co/QyigzmsUmU"
459,@CNN the Canadian Prime Ministers wife has tested positive for #coronavirus https://t.co/9HyxOKxE7i
460,@JoeNBC @mare949 Isn’t @seanhannity the complete ASS that called #coronavirus a hoax?
461,"#WorldGameOver #CoronaVirus , Expert's prediction

Watch Ep 4 : https://t.co/3eHa8Tj258

Respirator NASUM M301

Wil… https://t.co/J28XByrHKZ"
462,"Hey, if anyone needs a #coronavirus test kit, or maybe even 53 of them, just call the Utah Jazz. They can hook you up."
463,NEXT ON @fox5dc at 10pm... The latest on the coronavirus and its affect on the DC region. #CoronaVirusOutbreak… https://t.co/bvjyEr61wJ
464,My personal opinion is that of course #Trump discouraged testing for #coronavirus. Does anyone who has watched the… https://t.co/KLXAT6LuC1
465,@Ticketmaster your no refunds policy is a public health problem.  Change the policy. #coronavirus
466,"- I've been saying for 2 weeks that tens of thousands of Americans can have #coronavirus.
 
- Incubation period can… https://t.co/J3j669Yyfz"
467,Our prayers with @Calteck10 please get well soon. 🙏 #coronavirus #cfc
468,Vietnam #Airlines’ profit predicted to drop due to #COVID-19 outbreak” &amp; all the #Vietnam Morning #news you need to… https://t.co/CIhTET0YLG
469,Ireland is giving every citizen paid sick leave to help stop the spread of the #coronavirus
470,Scientists MAY have found a way to prevent coronavirus from spreading...... || #Coronavirus #COVID #COVID19… https://t.co/ZzS1Qn0Hlv
471,BREAKING: Canadian Prime Minister Justin Trudeau's wife has tested positive for #coronavirus. @CBSSacramento
472,Sophie Grégoire Trudeau has tested positive for COVID-19. She and the Prime Minister will be self-isolating for 14 days. #coronavirus
473,Dr. Spaulding brings Wilson to hang out with #TomHanks in #coronavirus quarantine. https://t.co/979CTugM4Y
474,"@CDCgov your move
#coronavirus #liquidgold #thinkaboutit https://t.co/3KAhraUHOv"
475,Trump and GOP mismanagement are killing Americans. Literally. #COVID19 #Coronavirus #OutOfControl https://t.co/1yosNPpBmX
476,"📌@siteglobal has kindly created a Flipboard and will continue to upload reliable, relevant content on the… https://t.co/FmIk2pc7uC"
477,"So, did #Biden utter anything at all about #Coronavirus pandemics and how he intends to help Americans?  Please tel… https://t.co/PH0amoyxlA"
478,So true. #Trumpfail #coronavirus https://t.co/ONIPji5TX0
479,Why isn’t this system in every airport in the US? Put them at every TSA checkpoint! @DHSgov @TSA @DHS_Wolf… https://t.co/eXP2v71aai
480,"I'm taking the #coronavirus  seriously! However, I combat my anxiety with humor. 🖕 https://t.co/rTY1ze1nOF"
481,Callum Hudson Odoi (Chelsea) has been found positive to Coronavirus 🔴 #CFC #Coronavirus
482,"@ColinJamesMusic 
We’ve got tickets for your show in Red Deer next Friday.
Is it still a go?
#CoronaVirus"
